cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0158,.00295,,259,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005375,.00325,,258,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001475,.0011,,257,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0026,.00185,,256,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002775,.001075,,255,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0028,.001875,,254,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0022,.002875,,253,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00215,.0029,,252,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002225,.000675,,251,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002775,.000725,,250,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00015,0,,25,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00445,.00205,,249,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00725,.00335,,248,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002825,.001775,,247,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002375,.001525,,246,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00395,.0015,,245,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.006725,.0019,,244,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.003875,.003225,,243,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00185,.003975,,242,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00385,.00085,,241,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004925,.00085,,240,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000175,0,,24,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00185,.0012,,239,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001525,.002525,,238,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002025,.00175,,237,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002875,.001775,,236,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002725,.000775,,235,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00335,.00135,,234,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002775,.001675,,233,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001775,.002725,,232,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004775,.00075,,231,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.010525,.000775,,230,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000325,0,,23,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00415,.00105,,229,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002,.002275,,228,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001375,.001875,,227,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0034,.003375,,226,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005575,.0009,,225,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0043,.0007,,224,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00415,.0011,,223,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.003575,.002025,,222,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002925,.001225,,221,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0073,.0016,,220,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000125,0,,22,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.021775,.00115,,219,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004425,.001175,,218,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0018,.001225,,217,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00435,.002775,,216,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0095,.00075,,215,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0056,.0002,,214,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0043,.0011,,213,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00385,.0033,,212,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002775,.000675,,211,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0022,.003525,,210,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00015,0,,21,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00335,.000725,,209,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00355,.0006,,208,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00215,.00145,,207,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00235,.000425,,206,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00545,.000725,,205,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.014725,.00035,,204,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00815,.0028,,203,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001975,.000625,,202,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00725,.004575,,201,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0045,.000725,,200,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0001,0,,20,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000025,0,,2,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004625,.000525,,199,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005375,.00125,,198,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0075,.000375,,197,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005375,.0018,,196,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0048,.00045,,195,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.007175,.001,,194,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002375,.000425,,193,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0031,.0004,,192,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00355,.000275,,191,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005375,.00065,,190,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0001,0,,19,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00265,.001075,,189,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.010925,.001325,,188,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.003825,.000225,,187,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.010575,.0001,,186,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.011525,.00035,,185,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002325,.0002,,184,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001925,.00105,,183,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0064,.000325,,182,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005975,.000325,,181,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.008725,.000125,,180,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000225,0,,18,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.02135,.0001,,179,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0031,.000175,,178,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00285,.0001,,177,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.008575,.0008,,176,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00265,.000375,,175,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004425,.000225,,174,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0043,.000075,,173,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00175,.00025,,172,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002525,.000025,,171,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.010325,.000025,,170,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000175,0,,17,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.006075,.000325,,169,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0016,0,,168,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002525,.0001,,167,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00445,.000025,,166,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00245,.000025,,165,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.013275,.00015,,164,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.025375,.000075,,163,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001975,.000225,,162,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00305,.0001,,161,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.009625,.000075,,160,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000125,0,,16,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002175,.000075,,159,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0023,.000025,,158,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004925,.000075,,157,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001975,.000025,,156,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0024,.000075,,155,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0035,.00005,,154,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001875,.00005,,153,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001525,.000025,,152,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002575,.00005,,151,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0054,0,,150,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0002,0,,15,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001825,.000075,,149,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004225,.00005,,148,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0032,0,,147,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001175,.000025,,146,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001575,0,,145,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004325,0,,144,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002075,.000025,,143,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.003125,.000075,,142,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.006825,.000025,,141,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001775,0,,140,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000225,0,,14,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001525,.00005,,139,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0046,.0001,,138,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0015,.00005,,137,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001775,0,,136,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002325,.000025,,135,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001275,.000025,,134,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001475,0,,133,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.007,0,,132,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.004,0,,131,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00135,.000025,,130,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000125,0,,13,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0021,0,,129,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00205,0,,128,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00195,0,,127,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.016275,.000025,,126,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0269,0,,125,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001575,0,,124,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005525,.000025,,123,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.01665,0,,122,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001625,0,,121,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002525,.000025,,120,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00005,0,,12,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.007075,0,,119,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00175,0,,118,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005425,.000025,,117,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.009325,0,,116,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0027,0,,115,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001975,0,,114,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0074,0,,113,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0048,0,,112,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00335,.000025,,111,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.005325,0,,110,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000175,0,,11,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.003,0,,109,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002275,.000025,,108,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00455,0,,107,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.003325,0,,106,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0015,0,,105,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0021,0,,104,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.006075,.000025,,103,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.002725,.000025,,102,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.001875,0,,101,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.00405,0,,100,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.0001,0,,10,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",.000175,0,,1,13:41:03 11 Oct 2020,40000
2020,President,polls-plus,10/11/2020,Trump,Biden,"",0,0,,0,13:41:03 11 Oct 2020,40000
